BCH,Time,Timestamp,BTC,DASH,ETH,LTC,XRP
0.0,2013-03-24-01-00-00,1364083200,55.15,0.0,0.0,0.0,0.0
0.0,2013-03-25-01-00-00,1364169600,56.75,0.0,0.0,0.0,0.0
0.0,2013-03-26-01-00-00,1364256000,60.93,0.0,0.0,0.0,0.0
0.0,2013-03-27-01-00-00,1364342400,69.25,0.0,0.0,0.0,0.0
0.0,2013-03-28-01-00-00,1364428800,70.63,0.0,0.0,0.0,0.0
0.0,2013-03-29-01-00-00,1364515200,70.86,0.0,0.0,0.0,0.0
0.0,2013-03-30-01-00-00,1364601600,72.27,0.0,0.0,0.0,0.0
0.0,2013-03-31-01-00-00,1364688000,73.74,0.0,0.0,0.0,0.0
0.0,2013-04-01-02-00-00,1364774400,80.77,0.0,0.0,0.0,0.0
0.0,2013-04-02-02-00-00,1364860800,92.19,0.0,0.0,0.0,0.0
0.0,2013-04-03-02-00-00,1364947200,102.99,0.0,0.0,0.0,0.0
0.0,2013-04-04-02-00-00,1365033600,104.0,0.0,0.0,0.0,0.0
0.0,2013-04-05-02-00-00,1365120000,108.5,0.0,0.0,0.0,0.0
0.0,2013-04-06-02-00-00,1365206400,111.97,0.0,0.0,0.0,0.0
0.0,2013-04-07-02-00-00,1365292800,127.16,0.0,0.0,0.0,0.0
0.0,2013-04-08-02-00-00,1365379200,143.63,0.0,0.0,0.0,0.0
0.0,2013-04-09-02-00-00,1365465600,180.1,0.0,0.0,0.0,0.0
0.0,2013-04-10-02-00-00,1365552000,127.01,0.0,0.0,0.0,0.0
0.0,2013-04-11-02-00-00,1365638400,92.0,0.0,0.0,0.0,0.0
0.0,2013-04-12-02-00-00,1365724800,88.0,0.0,0.0,0.0,0.0
0.0,2013-04-13-02-00-00,1365811200,71.0,0.0,0.0,0.0,0.0
0.0,2013-04-14-02-00-00,1365897600,67.4,0.0,0.0,0.0,0.0
0.0,2013-04-15-02-00-00,1365984000,63.0,0.0,0.0,0.0,0.0
0.0,2013-04-16-02-00-00,1366070400,51.1,0.0,0.0,0.0,0.0
0.0,2013-04-17-02-00-00,1366156800,71.5,0.0,0.0,0.0,0.0
0.0,2013-04-18-02-00-00,1366243200,82.5,0.0,0.0,0.0,0.0
0.0,2013-04-19-02-00-00,1366329600,91.51,0.0,0.0,0.0,0.0
0.0,2013-04-20-02-00-00,1366416000,98.15,0.0,0.0,0.0,0.0
0.0,2013-04-21-02-00-00,1366502400,92.0,0.0,0.0,0.0,0.0
0.0,2013-04-22-02-00-00,1366588800,95.0,0.0,0.0,0.0,0.0
0.0,2013-04-23-02-00-00,1366675200,109.68,0.0,0.0,0.0,0.0
0.0,2013-04-24-02-00-00,1366761600,119.0,0.0,0.0,0.0,0.0
0.0,2013-04-25-02-00-00,1366848000,108.8,0.0,0.0,0.0,0.0
0.0,2013-04-26-02-00-00,1366934400,105.0,0.0,0.0,0.0,0.0
0.0,2013-04-27-02-00-00,1367020800,100.7,0.0,0.0,0.0,0.0
0.0,2013-04-28-02-00-00,1367107200,104.0,0.0,0.0,0.0,0.0
0.0,2013-04-29-02-00-00,1367193600,109.0,0.0,0.0,0.0,0.0
0.0,2013-04-30-02-00-00,1367280000,105.55,0.0,0.0,0.0,0.0
0.0,2013-05-01-02-00-00,1367366400,90.0,0.0,0.0,0.0,0.0
0.0,2013-05-02-02-00-00,1367452800,81.18,0.0,0.0,0.0,0.0
0.0,2013-05-03-02-00-00,1367539200,75.0,0.0,0.0,0.0,0.0
0.0,2013-05-04-02-00-00,1367625600,84.49,0.0,0.0,0.0,0.0
0.0,2013-05-05-02-00-00,1367712000,88.33,0.0,0.0,0.0,0.0
0.0,2013-05-06-02-00-00,1367798400,85.04,0.0,0.0,0.0,0.0
0.0,2013-05-07-02-00-00,1367884800,85.0,0.0,0.0,0.0,0.0
0.0,2013-05-08-02-00-00,1367971200,85.0,0.0,0.0,0.0,0.0
0.0,2013-05-09-02-00-00,1368057600,85.3,0.0,0.0,0.0,0.0
0.0,2013-05-10-02-00-00,1368144000,88.11,0.0,0.0,0.0,0.0
0.0,2013-05-11-02-00-00,1368230400,90.0,0.0,0.0,0.0,0.0
0.0,2013-05-12-02-00-00,1368316800,89.8,0.0,0.0,0.0,0.0
0.0,2013-05-13-02-00-00,1368403200,90.09,0.0,0.0,0.0,0.0
0.0,2013-05-14-02-00-00,1368489600,86.01,0.0,0.0,0.0,0.0
0.0,2013-05-15-02-00-00,1368576000,87.95,0.0,0.0,0.0,0.0
0.0,2013-05-16-02-00-00,1368662400,91.11,0.0,0.0,0.0,0.0
0.0,2013-05-17-02-00-00,1368748800,93.1,0.0,0.0,0.0,0.0
0.0,2013-05-18-02-00-00,1368835200,93.65,0.0,0.0,0.0,0.0
0.0,2013-05-19-02-00-00,1368921600,93.9,0.0,0.0,0.0,0.0
0.0,2013-05-20-02-00-00,1369008000,92.5,0.0,0.0,0.0,0.0
0.0,2013-05-21-02-00-00,1369094400,93.28,0.0,0.0,0.0,0.0
0.0,2013-05-22-02-00-00,1369180800,94.41,0.0,0.0,0.0,0.0
0.0,2013-05-23-02-00-00,1369267200,96.0,0.0,0.0,0.0,0.0
0.0,2013-05-24-02-00-00,1369353600,102.0,0.0,0.0,0.0,0.0
0.0,2013-05-25-02-00-00,1369440000,101.0,0.0,0.0,0.0,0.0
0.0,2013-05-26-02-00-00,1369526400,102.29,0.0,0.0,0.0,0.0
0.0,2013-05-27-02-00-00,1369612800,101.5,0.0,0.0,0.0,0.0
0.0,2013-05-28-02-00-00,1369699200,99.8,0.0,0.0,0.0,0.0
0.0,2013-05-29-02-00-00,1369785600,102.0,0.0,0.0,0.0,0.0
0.0,2013-05-30-02-00-00,1369872000,99.6,0.0,0.0,0.0,0.0
0.0,2013-05-31-02-00-00,1369958400,99.57,0.0,0.0,0.0,0.0
0.0,2013-06-01-02-00-00,1370044800,100.0,0.0,0.0,0.0,0.0
0.0,2013-06-02-02-00-00,1370131200,95.49,0.0,0.0,0.0,0.0
0.0,2013-06-03-02-00-00,1370217600,94.0,0.0,0.0,0.0,0.0
0.0,2013-06-04-02-00-00,1370304000,95.0,0.0,0.0,0.0,0.0
0.0,2013-06-05-02-00-00,1370390400,93.25,0.0,0.0,0.0,0.0
0.0,2013-06-06-02-00-00,1370476800,92.74,0.0,0.0,0.0,0.0
0.0,2013-06-07-02-00-00,1370563200,87.0,0.0,0.0,0.0,0.0
0.0,2013-06-08-02-00-00,1370649600,82.31,0.0,0.0,0.0,0.0
0.0,2013-06-09-02-00-00,1370736000,76.49,0.0,0.0,0.0,0.0
0.0,2013-06-10-02-00-00,1370822400,80.74,0.0,0.0,0.0,0.0
0.0,2013-06-11-02-00-00,1370908800,83.44,0.0,0.0,0.0,0.0
0.0,2013-06-12-02-00-00,1370995200,82.73,0.0,0.0,0.0,0.0
0.0,2013-06-13-02-00-00,1371081600,77.53,0.0,0.0,0.0,0.0
0.0,2013-06-14-02-00-00,1371168000,75.9,0.0,0.0,0.0,0.0
0.0,2013-06-15-02-00-00,1371254400,75.2,0.0,0.0,0.0,0.0
0.0,2013-06-16-02-00-00,1371340800,74.65,0.0,0.0,0.0,0.0
0.0,2013-06-17-02-00-00,1371427200,76.79,0.0,0.0,0.0,0.0
0.0,2013-06-18-02-00-00,1371513600,80.07,0.0,0.0,0.0,0.0
0.0,2013-06-19-02-00-00,1371600000,80.12,0.0,0.0,0.0,0.0
0.0,2013-06-20-02-00-00,1371686400,82.0,0.0,0.0,0.0,0.0
0.0,2013-06-21-02-00-00,1371772800,82.7,0.0,0.0,0.0,0.0
0.0,2013-06-22-02-00-00,1371859200,81.0,0.0,0.0,0.0,0.0
0.0,2013-06-23-02-00-00,1371945600,80.9,0.0,0.0,0.0,0.0
0.0,2013-06-24-02-00-00,1372032000,77.09,0.0,0.0,0.0,0.0
0.0,2013-06-25-02-00-00,1372118400,79.44,0.0,0.0,0.0,0.0
0.0,2013-06-26-02-00-00,1372204800,78.91,0.0,0.0,0.0,0.0
0.0,2013-06-27-02-00-00,1372291200,77.5,0.0,0.0,0.0,0.0
0.0,2013-06-28-02-00-00,1372377600,72.5,0.0,0.0,0.0,0.0
0.0,2013-06-29-02-00-00,1372464000,71.5,0.0,0.0,0.0,0.0
0.0,2013-06-30-02-00-00,1372550400,73.9,0.0,0.0,0.0,0.0
0.0,2013-07-01-02-00-00,1372636800,66.32,0.0,0.0,0.0,0.0
0.0,2013-07-02-02-00-00,1372723200,69.0,0.0,0.0,0.0,0.0
0.0,2013-07-03-02-00-00,1372809600,60.0,0.0,0.0,0.0,0.0
0.0,2013-07-04-02-00-00,1372896000,61.43,0.0,0.0,0.0,0.0
0.0,2013-07-05-02-00-00,1372982400,53.54,0.0,0.0,0.0,0.0
0.0,2013-07-06-02-00-00,1373068800,53.6,0.0,0.0,0.0,0.0
0.0,2013-07-07-02-00-00,1373155200,59.0,0.0,0.0,0.0,0.0
0.0,2013-07-08-02-00-00,1373241600,59.6,0.0,0.0,0.0,0.0
0.0,2013-07-09-02-00-00,1373328000,60.85,0.0,0.0,0.0,0.0
0.0,2013-07-10-02-00-00,1373414400,68.5,0.0,0.0,0.0,0.0
0.0,2013-07-11-02-00-00,1373500800,68.76,0.0,0.0,0.0,0.0
0.0,2013-07-12-02-00-00,1373587200,72.6,0.0,0.0,0.0,0.0
0.0,2013-07-13-02-00-00,1373673600,74.0,0.0,0.0,0.0,0.0
0.0,2013-07-14-02-00-00,1373760000,73.44,0.0,0.0,0.0,0.0
0.0,2013-07-15-02-00-00,1373846400,74.59,0.0,0.0,0.0,0.0
0.0,2013-07-16-02-00-00,1373932800,73.81,0.0,0.0,0.0,0.0
0.0,2013-07-17-02-00-00,1374019200,75.3,0.0,0.0,0.0,0.0
0.0,2013-07-18-02-00-00,1374105600,70.65,0.0,0.0,0.0,0.0
0.0,2013-07-19-02-00-00,1374192000,70.15,0.0,0.0,0.0,0.0
0.0,2013-07-20-02-00-00,1374278400,69.8,0.0,0.0,0.0,0.0
0.0,2013-07-21-02-00-00,1374364800,69.27,0.0,0.0,0.0,0.0
0.0,2013-07-22-02-00-00,1374451200,70.0,0.0,0.0,0.0,0.0
0.0,2013-07-23-02-00-00,1374537600,73.0,0.0,0.0,0.0,0.0
0.0,2013-07-24-02-00-00,1374624000,71.99,0.0,0.0,0.0,0.0
0.0,2013-07-25-02-00-00,1374710400,72.98,0.0,0.0,0.0,0.0
0.0,2013-07-26-02-00-00,1374796800,72.36,0.0,0.0,0.0,0.0
0.0,2013-07-27-02-00-00,1374883200,70.5,0.0,0.0,0.0,0.0
0.0,2013-07-28-02-00-00,1374969600,74.0,0.0,0.0,0.0,0.0
0.0,2013-07-29-02-00-00,1375056000,75.37,0.0,0.0,0.0,0.0
0.0,2013-07-30-02-00-00,1375142400,79.48,0.0,0.0,0.0,0.0
0.0,2013-07-31-02-00-00,1375228800,77.8,0.0,0.0,0.0,0.0
0.0,2013-08-01-02-00-00,1375315200,78.0,0.0,0.0,0.0,0.0
0.0,2013-08-02-02-00-00,1375401600,78.5,0.0,0.0,0.0,0.0
0.0,2013-08-03-02-00-00,1375488000,77.58,0.0,0.0,0.0,0.0
0.0,2013-08-04-02-00-00,1375574400,78.1,0.0,0.0,0.0,0.0
0.0,2013-08-05-02-00-00,1375660800,80.95,0.0,0.0,0.0,0.0
0.0,2013-08-06-02-00-00,1375747200,79.2,0.0,0.0,0.0,0.0
0.0,2013-08-07-02-00-00,1375833600,79.0,0.0,0.0,0.0,0.0
0.0,2013-08-08-02-00-00,1375920000,77.8,0.0,0.0,0.0,0.0
0.0,2013-08-09-02-00-00,1376006400,76.89,0.0,0.0,0.0,0.0
0.0,2013-08-10-02-00-00,1376092800,76.9,0.0,0.0,0.0,0.0
0.0,2013-08-11-02-00-00,1376179200,77.7,0.0,0.0,0.0,0.0
0.0,2013-08-12-02-00-00,1376265600,79.11,0.0,0.0,0.0,0.0
0.0,2013-08-13-02-00-00,1376352000,80.6,0.0,0.0,0.0,0.0
0.0,2013-08-14-02-00-00,1376438400,82.77,0.0,0.0,0.0,0.0
0.0,2013-08-15-02-00-00,1376524800,82.24,0.0,0.0,0.0,0.0
0.0,2013-08-16-02-00-00,1376611200,81.77,0.0,0.0,0.0,0.0
0.0,2013-08-17-02-00-00,1376697600,82.75,0.0,0.0,0.0,0.0
0.0,2013-08-18-02-00-00,1376784000,83.41,0.0,0.0,0.0,0.0
0.0,2013-08-19-02-00-00,1376870400,88.0,0.0,0.0,0.0,0.0
0.0,2013-08-20-02-00-00,1376956800,89.9,0.0,0.0,0.0,0.0
0.0,2013-08-21-02-00-00,1377043200,89.83,0.0,0.0,0.0,0.0
0.0,2013-08-22-02-00-00,1377129600,89.99,0.0,0.0,0.0,0.0
0.0,2013-08-23-02-00-00,1377216000,87.5,0.0,0.0,0.0,0.0
0.0,2013-08-24-02-00-00,1377302400,88.3,0.0,0.0,0.0,0.0
0.0,2013-08-25-02-00-00,1377388800,89.95,0.0,0.0,0.0,0.0
0.0,2013-08-26-02-00-00,1377475200,88.7,0.0,0.0,0.0,0.0
0.0,2013-08-27-02-00-00,1377561600,96.25,0.0,0.0,0.0,0.0
0.0,2013-08-28-02-00-00,1377648000,95.2,0.0,0.0,0.0,0.0
0.0,2013-08-29-02-00-00,1377734400,95.27,0.0,0.0,0.0,0.0
0.0,2013-08-30-02-00-00,1377820800,101.36,0.0,0.0,0.0,0.0
0.0,2013-08-31-02-00-00,1377907200,105.32,0.0,0.0,0.0,0.0
0.0,2013-09-01-02-00-00,1377993600,108.36,0.0,0.0,0.0,0.0
0.0,2013-09-02-02-00-00,1378080000,106.15,0.0,0.0,0.0,0.0
0.0,2013-09-03-02-00-00,1378166400,107.25,0.0,0.0,0.0,0.0
0.0,2013-09-04-02-00-00,1378252800,100.1,0.0,0.0,0.0,0.0
0.0,2013-09-05-02-00-00,1378339200,99.3,0.0,0.0,0.0,0.0
0.0,2013-09-06-02-00-00,1378425600,93.7,0.0,0.0,0.0,0.0
0.0,2013-09-07-02-00-00,1378512000,97.81,0.0,0.0,0.0,0.0
0.0,2013-09-08-02-00-00,1378598400,96.0,0.0,0.0,0.0,0.0
0.0,2013-09-09-02-00-00,1378684800,99.2,0.0,0.0,0.0,0.0
0.0,2013-09-10-02-00-00,1378771200,99.03,0.0,0.0,0.0,0.0
0.0,2013-09-11-02-00-00,1378857600,105.17,0.0,0.0,0.0,0.0
0.0,2013-09-12-02-00-00,1378944000,104.0,0.0,0.0,0.0,0.0
0.0,2013-09-13-02-00-00,1379030400,104.8,0.0,0.0,0.0,0.0
0.0,2013-09-14-02-00-00,1379116800,101.98,0.0,0.0,2.14,0.0
0.0,2013-09-15-02-00-00,1379203200,102.96,0.0,0.0,2.14,0.0
0.0,2013-09-16-02-00-00,1379289600,104.77,0.0,0.0,2.14,0.0
0.0,2013-09-17-02-00-00,1379376000,103.33,0.0,0.0,2.1,0.0
0.0,2013-09-18-02-00-00,1379462400,103.43,0.0,0.0,1.9,0.0
0.0,2013-09-19-02-00-00,1379548800,100.01,0.0,0.0,1.9,0.0
0.0,2013-09-20-02-00-00,1379635200,98.5,0.0,0.0,1.9,0.0
0.0,2013-09-21-02-00-00,1379721600,98.98,0.0,0.0,1.9,0.0
0.0,2013-09-22-02-00-00,1379808000,99.19,0.0,0.0,1.9,0.0
0.0,2013-09-23-02-00-00,1379894400,98.65,0.0,0.0,1.9,0.0
0.0,2013-09-24-02-00-00,1379980800,97.3,0.0,0.0,1.9,0.0
0.0,2013-09-25-02-00-00,1380067200,100.73,0.0,0.0,1.86,0.0
0.0,2013-09-26-02-00-00,1380153600,98.8,0.0,0.0,1.86,0.0
0.0,2013-09-27-02-00-00,1380240000,101.0,0.0,0.0,1.86,0.0
0.0,2013-09-28-02-00-00,1380326400,103.53,0.0,0.0,1.86,0.0
0.0,2013-09-29-02-00-00,1380412800,104.49,0.0,0.0,1.85,0.0
0.0,2013-09-30-02-00-00,1380499200,102.79,0.0,0.0,1.85,0.0
0.0,2013-10-01-02-00-00,1380585600,102.4,0.0,0.0,1.85,0.0
0.0,2013-10-02-02-00-00,1380672000,89.93,0.0,0.0,1.85,0.0
0.0,2013-10-03-02-00-00,1380758400,94.1,0.0,0.0,1.85,0.0
0.0,2013-10-04-02-00-00,1380844800,99.49,0.0,0.0,1.85,0.0
0.0,2013-10-05-02-00-00,1380931200,99.58,0.0,0.0,1.85,0.0
0.0,2013-10-06-02-00-00,1381017600,98.55,0.0,0.0,1.85,0.0
0.0,2013-10-07-02-00-00,1381104000,99.45,0.0,0.0,1.5,0.0
0.0,2013-10-08-02-00-00,1381190400,99.64,0.0,0.0,1.5,0.0
0.0,2013-10-09-02-00-00,1381276800,101.51,0.0,0.0,1.5,0.0
0.0,2013-10-10-02-00-00,1381363200,102.21,0.0,0.0,1.5,0.0
0.0,2013-10-11-02-00-00,1381449600,102.01,0.0,0.0,1.61,0.0
0.0,2013-10-12-02-00-00,1381536000,102.1,0.0,0.0,1.61,0.0
0.0,2013-10-13-02-00-00,1381622400,105.63,0.0,0.0,1.61,0.0
0.0,2013-10-14-02-00-00,1381708800,108.44,0.0,0.0,1.61,0.0
0.0,2013-10-15-02-00-00,1381795200,113.89,0.0,0.0,1.61,0.0
0.0,2013-10-16-02-00-00,1381881600,111.97,0.0,0.0,1.61,0.0
0.0,2013-10-17-02-00-00,1381968000,113.43,0.0,0.0,1.61,0.0
0.0,2013-10-18-02-00-00,1382054400,119.96,0.0,0.0,1.61,0.0
0.0,2013-10-19-02-00-00,1382140800,130.51,0.0,0.0,1.61,0.0
0.0,2013-10-20-02-00-00,1382227200,132.99,0.0,0.0,1.61,0.0
0.0,2013-10-21-02-00-00,1382313600,138.84,0.0,0.0,1.61,0.0
0.0,2013-10-22-02-00-00,1382400000,145.94,0.0,0.0,1.61,0.0
0.0,2013-10-23-02-00-00,1382486400,164.55,0.0,0.0,1.61,0.0
0.0,2013-10-24-02-00-00,1382572800,146.97,0.0,0.0,1.61,0.0
0.0,2013-10-25-02-00-00,1382659200,142.87,0.0,0.0,1.61,0.0
0.0,2013-10-26-02-00-00,1382745600,139.85,0.0,0.0,1.6,0.0
0.0,2013-10-27-02-00-00,1382832000,147.24,0.0,0.0,1.6,0.0
0.0,2013-10-28-01-00-00,1382918400,148.53,0.0,0.0,1.6,0.0
0.0,2013-10-29-01-00-00,1383004800,154.93,0.0,0.0,1.25,0.0
0.0,2013-10-30-01-00-00,1383091200,151.38,0.0,0.0,1.25,0.0
0.0,2013-10-31-01-00-00,1383177600,152.83,0.0,0.0,2.0,0.0
0.0,2013-11-01-01-00-00,1383264000,153.39,0.0,0.0,2.0,0.0
0.0,2013-11-02-01-00-00,1383350400,155.92,0.0,0.0,2.0,0.0
0.0,2013-11-03-01-00-00,1383436800,163.9,0.0,0.0,2.0,0.0
0.0,2013-11-04-01-00-00,1383523200,173.32,0.0,0.0,2.1,0.0
0.0,2013-11-05-01-00-00,1383609600,181.9,0.0,0.0,2.6,0.0
0.0,2013-11-06-01-00-00,1383696000,196.51,0.0,0.0,2.7,0.0
0.0,2013-11-07-01-00-00,1383782400,227.92,0.0,0.0,5.0,0.0
0.0,2013-11-08-01-00-00,1383868800,259.0,0.0,0.0,4.5,0.0
0.0,2013-11-09-01-00-00,1383955200,274.99,0.0,0.0,3.8,0.0
0.0,2013-11-10-01-00-00,1384041600,253.69,0.0,0.0,3.2,0.0
0.0,2013-11-11-01-00-00,1384128000,267.13,0.0,0.0,3.5,0.0
0.0,2013-11-12-01-00-00,1384214400,277.45,0.0,0.0,3.0,0.0
0.0,2013-11-13-01-00-00,1384300800,318.05,0.0,0.0,3.39,0.0
0.0,2013-11-14-01-00-00,1384387200,318.31,0.0,0.0,3.4,0.0
0.0,2013-11-15-01-00-00,1384473600,326.11,0.0,0.0,3.4,0.0
0.0,2013-11-16-01-00-00,1384560000,341.77,0.0,0.0,3.33,0.0
0.0,2013-11-17-01-00-00,1384646400,388.61,0.0,0.0,3.22,0.0
0.0,2013-11-18-01-00-00,1384732800,582.53,0.0,0.0,6.99,0.0
0.0,2013-11-19-01-00-00,1384819200,479.95,0.0,0.0,6.5,0.0
0.0,2013-11-20-01-00-00,1384905600,467.63,0.0,0.0,6.4,0.0
0.0,2013-11-21-01-00-00,1384992000,551.3,0.0,0.0,7.01,0.0
0.0,2013-11-22-01-00-00,1385078400,585.03,0.0,0.0,8.75,0.0
0.0,2013-11-23-01-00-00,1385164800,625.23,0.0,0.0,8.96,0.0
0.0,2013-11-24-01-00-00,1385251200,598.45,0.0,0.0,8.39,0.0
0.0,2013-11-25-01-00-00,1385337600,603.79,0.0,0.0,9.0,0.0
0.0,2013-11-26-01-00-00,1385424000,706.51,0.0,0.0,14.7,0.0
0.0,2013-11-27-01-00-00,1385510400,779.33,0.0,0.0,27.1,0.0
0.0,2013-11-28-01-00-00,1385596800,826.37,0.0,0.0,37.98,0.0
0.0,2013-11-29-01-00-00,1385683200,875.99,0.0,0.0,30.0,0.0
0.0,2013-11-30-01-00-00,1385769600,865.31,0.0,0.0,30.01,0.0
0.0,2013-12-01-01-00-00,1385856000,738.58,0.0,0.0,27.99,0.0
0.0,2013-12-02-01-00-00,1385942400,790.45,0.0,0.0,25.0,0.0
0.0,2013-12-03-01-00-00,1386028800,829.34,0.0,0.0,27.69,0.0
0.0,2013-12-04-01-00-00,1386115200,876.6,0.0,0.0,32.1,0.0
0.0,2013-12-05-01-00-00,1386201600,796.93,0.0,0.0,28.25,0.0
0.0,2013-12-06-01-00-00,1386288000,612.81,0.0,0.0,23.89,0.0
0.0,2013-12-07-01-00-00,1386374400,509.97,0.0,0.0,17.89,0.0
0.0,2013-12-08-01-00-00,1386460800,591.71,0.0,0.0,20.94,0.0
0.0,2013-12-09-01-00-00,1386547200,675.61,0.0,0.0,23.99,0.0
0.0,2013-12-10-01-00-00,1386633600,739.89,0.0,0.0,26.0,0.0
0.0,2013-12-11-01-00-00,1386720000,665.32,0.0,0.0,23.2,0.0
0.0,2013-12-12-01-00-00,1386806400,642.3,0.0,0.0,23.4,0.0
0.0,2013-12-13-01-00-00,1386892800,666.57,0.0,0.0,22.53,0.0
0.0,2013-12-14-01-00-00,1386979200,652.14,0.0,0.0,22.4,0.0
0.0,2013-12-15-01-00-00,1387065600,658.39,0.0,0.0,22.57,0.0
0.0,2013-12-16-01-00-00,1387152000,547.22,0.0,0.0,18.41,0.0
0.0,2013-12-17-01-00-00,1387238400,515.89,0.0,0.0,16.3,0.0
0.0,2013-12-18-01-00-00,1387324800,396.42,0.0,0.0,10.5,0.0
0.0,2013-12-19-01-00-00,1387411200,528.25,0.0,0.0,14.5,0.0
0.0,2013-12-20-01-00-00,1387497600,481.97,0.0,0.0,14.27,0.0
0.0,2013-12-21-01-00-00,1387584000,465.7,0.0,0.0,12.6,0.0
0.0,2013-12-22-01-00-00,1387670400,464.46,0.0,0.0,12.6,0.0
0.0,2013-12-23-01-00-00,1387756800,511.34,0.0,0.0,12.9,0.0
0.0,2013-12-24-01-00-00,1387843200,493.67,0.0,0.0,12.85,0.0
0.0,2013-12-25-01-00-00,1387929600,507.84,0.0,0.0,15.25,0.0
0.0,2013-12-26-01-00-00,1388016000,569.24,0.0,0.0,18.12,0.0
0.0,2013-12-27-01-00-00,1388102400,565.92,0.0,0.0,16.5,0.0
0.0,2013-12-28-01-00-00,1388188800,547.63,0.0,0.0,16.79,0.0
0.0,2013-12-29-01-00-00,1388275200,556.17,0.0,0.0,17.16,0.0
0.0,2013-12-30-01-00-00,1388361600,567.19,0.0,0.0,17.6,0.0
0.0,2013-12-31-01-00-00,1388448000,566.94,0.0,0.0,17.52,0.0
0.0,2014-01-01-01-00-00,1388534400,569.83,0.0,0.0,17.53,0.0
0.0,2014-01-02-01-00-00,1388620800,599.98,0.0,0.0,18.7,0.0
0.0,2014-01-03-01-00-00,1388707200,616.11,0.0,0.0,18.26,0.0
0.0,2014-01-04-01-00-00,1388793600,647.58,0.0,0.0,18.0,0.0
0.0,2014-01-05-01-00-00,1388880000,706.9,0.0,0.0,19.17,0.0
0.0,2014-01-06-01-00-00,1388966400,703.84,0.0,0.0,20.75,0.0
0.0,2014-01-07-01-00-00,1389052800,631.44,0.0,0.0,17.9,0.0
0.0,2014-01-08-01-00-00,1389139200,645.15,0.0,0.0,17.91,0.0
0.0,2014-01-09-01-00-00,1389225600,661.81,0.0,0.0,17.9,0.0
0.0,2014-01-10-01-00-00,1389312000,657.02,0.0,0.0,18.2,0.0
0.0,2014-01-11-01-00-00,1389398400,694.96,0.0,0.0,19.16,0.0
0.0,2014-01-12-01-00-00,1389484800,669.41,0.0,0.0,18.26,0.0
0.0,2014-01-13-01-00-00,1389571200,655.45,0.0,0.0,17.92,0.0
0.0,2014-01-14-01-00-00,1389657600,637.92,0.0,0.0,18.0,0.0
0.0,2014-01-15-01-00-00,1389744000,662.14,0.0,0.0,18.3,0.0
0.0,2014-01-16-01-00-00,1389830400,646.1,0.0,0.0,18.0,0.0
0.0,2014-01-17-01-00-00,1389916800,626.76,0.0,0.0,17.48,0.0
0.0,2014-01-18-01-00-00,1390003200,626.19,0.0,0.0,17.53,0.0
0.0,2014-01-19-01-00-00,1390089600,650.8,0.0,0.0,17.87,0.0
0.0,2014-01-20-01-00-00,1390176000,671.96,0.0,0.0,17.81,0.0
0.0,2014-01-21-01-00-00,1390262400,676.3,0.0,0.0,17.55,0.0
0.0,2014-01-22-01-00-00,1390348800,653.83,0.0,0.0,17.1,0.0
0.0,2014-01-23-01-00-00,1390435200,650.27,0.0,0.0,16.43,0.0
0.0,2014-01-24-01-00-00,1390521600,627.47,0.0,0.0,15.31,0.0
0.0,2014-01-25-01-00-00,1390608000,668.76,0.0,0.0,16.0,0.0
0.0,2014-01-26-01-00-00,1390694400,704.66,0.0,0.0,16.31,0.0
0.0,2014-01-27-01-00-00,1390780800,633.64,0.0,0.0,14.0,0.0
0.0,2014-01-28-01-00-00,1390867200,644.67,0.0,0.0,15.46,0.0
0.0,2014-01-29-01-00-00,1390953600,655.53,0.0,0.0,15.51,0.0
0.0,2014-01-30-01-00-00,1391040000,652.39,0.0,0.0,15.56,0.0
0.0,2014-01-31-01-00-00,1391126400,642.18,0.0,0.0,15.61,0.0
0.0,2014-02-01-01-00-00,1391212800,650.38,0.0,0.0,16.2,0.0
0.0,2014-02-02-01-00-00,1391299200,651.06,0.0,0.0,16.21,0.0
0.0,2014-02-03-01-00-00,1391385600,651.09,0.0,0.0,15.99,0.0
0.0,2014-02-04-01-00-00,1391472000,650.88,0.0,0.0,15.69,0.0
0.0,2014-02-05-01-00-00,1391558400,643.13,0.0,0.0,15.5,0.0
0.0,2014-02-06-01-00-00,1391644800,603.43,0.0,0.0,14.89,0.0
0.0,2014-02-07-01-00-00,1391731200,522.84,0.0,0.0,13.86,0.0
0.0,2014-02-08-01-00-00,1391817600,493.63,0.0,0.0,13.1,0.0
0.0,2014-02-09-01-00-00,1391904000,500.06,0.0,0.0,13.52,0.0
0.0,2014-02-10-01-00-00,1391990400,452.82,0.0,0.0,12.8,0.0
0.0,2014-02-11-01-00-00,1392076800,455.32,0.0,0.0,12.88,0.0
0.0,2014-02-12-01-00-00,1392163200,415.27,0.0,0.0,13.01,0.0
0.0,2014-02-13-01-00-00,1392249600,374.42,0.0,0.0,11.75,0.0
0.0,2014-02-14-01-00-00,1392336000,352.47,0.0,0.0,12.41,0.0
0.0,2014-02-15-01-00-00,1392422400,285.68,0.0,0.0,12.21,0.0
0.0,2014-02-16-01-00-00,1392508800,240.54,0.0,0.0,11.8,0.0
0.0,2014-02-17-01-00-00,1392595200,238.84,0.0,0.0,11.73,0.0
0.0,2014-02-18-01-00-00,1392681600,232.03,0.0,0.0,11.64,0.0
